date,code,open,high,low,close,preclose,volume,amount,pctChg,振幅
2022-04-11,sh.000300,4203.7902,4203.7902,4089.0934,4100.0703,4230.7669,14819707100,265224932471.5,-3.089194,2.711
2022-04-12,sh.000300,4102.9711,4179.9727,4075.796,4179.9727,4100.0703,14428568400,252830412756.4,1.948806,2.5409
2022-04-13,sh.000300,4154.4121,4194.0374,4139.737,4139.737,4179.9727,12509748900,221281029559.7,-0.962583,1.2991
2022-04-14,sh.000300,4172.6443,4217.0612,4155.5509,4191.5684,4139.737,12479131600,245993822040.5,1.252046,1.4859
2022-04-15,sh.000300,4162.3718,4211.3174,4152.974,4188.7472,4191.5684,12476226300,226229740275.2,-0.067307,1.3919
2022-04-18,sh.000300,4152.9306,4171.7427,4119.9941,4166.3844,4188.7472,11750461000,212855328186.8,-0.533878,1.2354
2022-04-19,sh.000300,4161.9328,4186.9389,4115.4184,4134.9017,4166.3844,11021747100,208570579128.8,-0.755636,1.7166
2022-04-20,sh.000300,4130.5427,4136.1661,4060.5044,4070.7889,4134.9017,11733165800,216536635695.2,-1.550528,1.8298
2022-04-21,sh.000300,4048.7338,4086.4393,3978.3669,3995.83,4070.7889,13278382800,227026679682.4,-1.841385,2.6548
2022-04-22,sh.000300,3967.2016,4037.084,3953.7217,4013.2498,3995.83,12210181100,206371766715.6,0.435949,2.0862
2022-04-25,sh.000300,3933.4459,3958.2102,3814.9127,3814.9127,4013.2498,16836450200,272889272275.2,-4.942057,3.5706
2022-04-26,sh.000300,3822.4887,3871.8498,3773.8986,3784.1198,3814.9127,15757761100,259626354225.4,-0.807172,2.5676
2022-04-27,sh.000300,3758.0835,3895.731,3757.0859,3895.5361,3784.1198,17273404600,296924102939.0,2.944312,3.6639
2022-04-28,sh.000300,3883.4196,3943.4349,3873.5781,3921.1073,3895.5361,15305658600,268502242452.9,0.656423,1.7933
2022-04-29,sh.000300,3939.6238,4017.4281,3898.5701,4016.241,3921.1073,17945837700,321414877428.2,2.426195,3.0312
2022-05-05,sh.000300,3995.3533,4039.7,3988.9312,4010.2102,4016.241,15417071600,290538230662.9,-0.15016,1.2641
2022-05-06,sh.000300,3928.8548,3947.2378,3902.051,3908.815,4010.2102,12300555100,214825174047.3,-2.528426,1.1268
2022-05-09,sh.000300,3883.9514,3914.1116,3854.9353,3877.4364,3908.815,9293669400,171756502863.8,-0.802765,1.5139
2022-05-10,sh.000300,3820.6278,3932.6823,3808.5699,3919.8684,3877.4364,13641691800,239060211932.9,1.094331,3.2009
2022-05-11,sh.000300,3917.9322,4033.3026,3916.5249,3976.4231,3919.8684,16563225600,309294912796.8,1.44277,2.9791
2022-05-12,sh.000300,3949.949,3985.9268,3935.5886,3958.74,3976.4231,11337606600,202029156415.1,-0.444699,1.2659
2022-05-13,sh.000300,3983.8201,4003.8539,3957.1392,3988.6002,3958.74,10996835700,195727044922.1,0.754285,1.18
2022-05-16,sh.000300,4014.9955,4018.0283,3947.7461,3956.5378,3988.6002,11242529400,199717909541.0,-0.803851,1.7621
2022-05-17,sh.000300,3961.7605,4005.8934,3955.1018,4005.8934,3956.5378,10966145400,210117539690.9,1.247444,1.2837
2022-05-18,sh.000300,4015.0134,4017.341,3964.7503,3991.9069,4005.8934,10807423300,201800666052.1,-0.349148,1.3128
2022-05-19,sh.000300,3938.2964,3999.5984,3933.7452,3999.5984,3991.9069,11629342000,210206681641.5,0.192677,1.6497
2022-05-20,sh.000300,4020.8162,4077.6016,4020.8162,4077.5998,3999.5984,14706917300,265609089942.6,1.950231,1.4198
2022-05-23,sh.000300,4080.9694,4080.9694,4029.0846,4053.9823,4077.5998,13047781000,225981540919.1,-0.579201,1.2724
2022-05-24,sh.000300,4052.8675,4055.783,3959.1541,3959.1541,4053.9823,14555433600,247713039712.6,-2.339137,2.3836
2022-05-25,sh.000300,3959.7672,3983.6236,3946.8083,3983.1784,3959.1541,10773401500,188700537391.3,0.606804,0.9299
2022-05-26,sh.000300,3987.6815,4015.7468,3938.2389,3993.0446,3983.1784,12626368900,216987025401.0,0.247697,1.9459
2022-05-27,sh.000300,4022.7095,4051.1428,3983.3838,4001.2988,3993.0446,11276933700,206944426227.2,0.206714,1.6969
2022-05-30,sh.000300,4020.8584,4040.819,4003.3768,4029.0179,4001.2988,11115224100,211144721615.5,0.692753,0.9358
2022-05-31,sh.000300,4031.7621,4096.1971,4020.3781,4091.5176,4029.0179,13541551300,267770088726.0,1.551239,1.8818
2022-06-01,sh.000300,4086.6177,4094.9008,4058.8468,4083.1772,4091.5176,11485087900,225416237873.3,-0.203846,0.8812
2022-06-02,sh.000300,4063.9996,4091.152,4057.9135,4089.5682,4083.1772,11389363800,222657537906.0,0.15652,0.814
2022-06-06,sh.000300,4090.5286,4166.6151,4063.9057,4166.085,4089.5682,16787101100,324075626903.1,1.871024,2.5115
2022-06-07,sh.000300,4165.6899,4198.0863,4155.1683,4179.1285,4166.085,14299288100,285733722332.6,0.313088,1.0302
2022-06-08,sh.000300,4187.1483,4224.8096,4158.0329,4219.8122,4179.1285,15737405700,319480252836.5,0.973497,1.5979
2022-06-09,sh.000300,4211.7225,4227.4484,4160.8814,4175.6747,4219.8122,16844915400,285172804211.6,-1.045959,1.5775
2022-06-10,sh.000300,4145.6505,4241.3541,4140.2203,4238.9936,4175.6747,18479621400,324091440663.3,1.516375,2.422
2022-06-13,sh.000300,4194.4574,4218.2327,4156.7146,4189.3527,4238.9936,16847562200,336585670508.0,-1.171054,1.4512
2022-06-14,sh.000300,4143.2232,4224.0857,4102.929,4222.3114,4189.3527,17138590400,335418557931.6,0.786725,2.892
2022-06-15,sh.000300,4228.2926,4348.4226,4228.2926,4278.2178,4222.3114,25704659000,459766820664.8,1.324071,2.8451
2022-06-16,sh.000300,4282.0827,4302.9212,4241.075,4250.0614,4278.2178,18407441600,337235911542.4,-0.658134,1.4456
2022-06-17,sh.000300,4219.2339,4318.7655,4218.6817,4309.0444,4250.0614,15864909800,346675726828.8,1.387815,2.3549
2022-06-20,sh.000300,4322.8324,4368.3555,4297.8912,4330.4328,4309.0444,16566638200,359569296859.8,0.496361,1.6353
2022-06-21,sh.000300,4327.9159,4357.3396,4287.1406,4325.5657,4330.4328,16466761500,317163317740.3,-0.112393,1.6211
2022-06-22,sh.000300,4331.902,4333.1827,4269.2456,4270.6227,4325.5657,15856585400,298656263311.3,-1.270192,1.4781
2022-06-23,sh.000300,4277.9555,4343.8781,4260.9002,4343.8781,4270.6227,17088236000,327144780543.7,1.715333,1.943
2022-06-24,sh.000300,4354.553,4400.6852,4346.1221,4394.7723,4343.8781,16897219900,356054750521.5,1.17163,1.2561
2022-06-27,sh.000300,4414.3321,4472.6948,4414.3321,4444.2639,4394.7723,17738567600,381432966327.9,1.126147,1.328
2022-06-28,sh.000300,4442.5811,4497.8949,4407.3519,4490.5166,4444.2639,17475648900,361685970663.6,1.040728,2.0373
2022-06-29,sh.000300,4472.7346,4503.1307,4413.9961,4421.357,4490.5166,18727668800,395926107698.5,-1.540126,1.985
2022-06-30,sh.000300,4418.0656,4514.9968,4418.0656,4485.0108,4421.357,15666628900,354343886760.3,1.439689,2.1923
2022-07-01,sh.000300,4489.5204,4500.9853,4449.2914,4466.7179,4485.0108,14477959900,318492130199.6,-0.407867,1.1526
2022-07-04,sh.000300,4447.2159,4496.0338,4427.8232,4496.0303,4466.7179,14634565100,356968521261.0,0.65624,1.5271
2022-07-05,sh.000300,4505.4572,4530.3245,4439.4511,4489.5383,4496.0303,15496241500,361891850839.3,-0.144394,2.0212
2022-07-06,sh.000300,4475.4815,4484.3615,4393.4165,4423.9698,4489.5383,14980023500,344672707728.0,-1.460473,2.0257
2022-07-07,sh.000300,4425.2814,4457.3431,4391.1938,4443.4736,4423.9698,13266090600,328133133656.5,0.440866,1.4952
2022-07-08,sh.000300,4468.0627,4479.4937,4426.8856,4428.781,4443.4736,12319573900,304031107302.5,-0.330656,1.1839
2022-07-11,sh.000300,4406.1476,4406.1476,4330.5819,4354.6167,4428.781,13444857800,299195233430.3,-1.674598,1.7062
2022-07-12,sh.000300,4352.6456,4370.3411,4296.6215,4313.6184,4354.6167,13018783800,291072311850.2,-0.94149,1.6929
2022-07-13,sh.000300,4313.3589,4341.4663,4284.9419,4321.4617,4313.6184,13111317900,286075545406.5,0.181826,1.3104
2022-07-14,sh.000300,4308.8229,4352.0978,4292.7595,4322.0742,4321.4617,14525092600,301569861036.8,0.014173,1.3731
2022-07-15,sh.000300,4299.4714,4344.8572,4248.5273,4248.5273,4322.0742,15021445300,316793192669.9,-1.701658,2.2288
2022-07-18,sh.000300,4262.1539,4300.7777,4217.5064,4292.5858,4248.5273,12260119200,281055128639.5,1.03703,1.96
2022-07-19,sh.000300,4288.4441,4288.4441,4238.8238,4269.3401,4292.5858,10380573000,231117731807.1,-0.541531,1.156
2022-07-20,sh.000300,4291.2808,4303.3668,4269.9717,4283.8027,4269.3401,9449014400,212301881407.6,0.338755,0.7822
2022-07-21,sh.000300,4270.3624,4283.1471,4236.0499,4236.0578,4283.8027,11715634400,239228146811.6,-1.114545,1.0994
2022-07-22,sh.000300,4251.7867,4275.4696,4207.3135,4238.2341,4236.0578,10384062400,224295333457.3,0.051376,1.609
2022-07-25,sh.000300,4233.9277,4234.8448,4201.919,4212.6441,4238.2341,8363666400,188136426672.8,-0.603789,0.7769
2022-07-26,sh.000300,4220.0911,4259.9854,4214.5343,4245.9758,4212.6441,8582327400,197601406373.7,0.79123,1.0789
2022-07-27,sh.000300,4236.154,4242.0951,4217.2809,4225.0357,4245.9758,7890494000,194245303807.0,-0.493175,0.5844
2022-07-28,sh.000300,4242.2743,4267.9181,4223.029,4225.6733,4225.0357,10753193000,243871486472.0,0.015091,1.0625
2022-07-29,sh.000300,4226.4245,4243.5143,4160.8735,4170.1019,4225.6733,11417928600,253198574647.5,-1.31509,1.9557
2022-08-01,sh.000300,4160.6478,4196.5743,4129.4528,4188.6784,4170.1019,10774902900,251125308597.5,0.445469,1.6096
2022-08-02,sh.000300,4144.3765,4144.3765,4071.431,4107.024,4188.6784,14222442500,281013555279.9,-1.949407,1.7415
2022-08-03,sh.000300,4114.8251,4150.9804,4058.1792,4066.9754,4107.024,11666612400,268695834765.4,-0.975125,2.2596
2022-08-04,sh.000300,4089.4419,4108.1591,4064.6594,4101.5367,4066.9754,8953264400,216898674902.2,0.849804,1.0696
2022-08-05,sh.000300,4109.6287,4159.485,4097.8625,4156.9111,4101.5367,10257100400,247325902015.1,1.350089,1.5024
2022-08-08,sh.000300,4142.1111,4155.7301,4135.0809,4148.0746,4156.9111,9020813800,224080812054.7,-0.212574,0.4967
2022-08-09,sh.000300,4143.666,4161.8086,4131.4252,4156.2907,4148.0746,8413695900,214223692260.1,0.19807,0.7325
2022-08-10,sh.000300,4149.2071,4160.7871,4092.5455,4109.7373,4156.2907,8556583900,217447368470.0,-1.120071,1.6419
2022-08-11,sh.000300,4130.741,4193.8115,4116.0558,4193.5428,4109.7373,12138505100,269630998406.8,2.039194,1.892
2022-08-12,sh.000300,4185.4203,4202.4663,4175.0501,4191.152,4193.5428,10680829500,219208055254.9,-0.057011,0.6538
2022-08-15,sh.000300,4180.0006,4219.9183,4174.3,4185.6794,4191.152,10589849500,245539800985.4,-0.130575,1.0884
2022-08-16,sh.000300,4190.5269,4208.8006,4170.5197,4177.837,4185.6794,9390613900,233818584731.5,-0.187363,0.9146
2022-08-17,sh.000300,4182.5668,4222.7866,4155.1734,4216.9586,4177.837,11286465900,252044325051.7,0.936408,1.6184
2022-08-18,sh.000300,4205.7851,4211.9141,4173.541,4180.0996,4216.9586,10105265000,233115491389.8,-0.874066,0.91
2022-08-19,sh.000300,4174.5458,4185.6579,4151.0738,4151.0738,4180.0996,11740297800,262494128152.3,-0.694381,0.8274
2022-08-22,sh.000300,4135.1623,4183.6498,4134.2008,4181.3965,4151.0738,11244272000,259747163698.2,0.730478,1.1912
2022-08-23,sh.000300,4175.5314,4187.3875,4147.4127,4161.0823,4181.3965,10315351200,239101330833.1,-0.485823,0.956
2022-08-24,sh.000300,4168.5764,4174.1565,4079.0934,4082.4195,4161.0823,11906967900,262844309316.1,-1.890441,2.2846
2022-08-25,sh.000300,4093.2949,4119.6196,4058.7454,4116.2396,4082.4195,11132074500,242149581477.5,0.828433,1.4911
2022-08-26,sh.000300,4127.8142,4139.7879,4102.6818,4107.5455,4116.2396,9900049300,225519196800.4,-0.211215,0.9015
2022-08-29,sh.000300,4063.8825,4092.9474,4059.5963,4089.5205,4107.5455,9435443200,203086114712.3,-0.438827,0.8119
2022-08-30,sh.000300,4088.5262,4093.1356,4048.5244,4075.7937,4089.5205,9330166200,192649001277.8,-0.335658,1.0909
2022-08-31,sh.000300,4057.1443,4112.8485,4046.6225,4078.8402,4075.7937,13244976500,292974665546.2,0.074746,1.6249
2022-09-01,sh.000300,4066.1869,4090.8852,4041.1281,4043.7395,4078.8402,9738707100,210898503453.9,-0.860556,1.2199
2022-09-02,sh.000300,4054.8423,4056.1805,4004.911,4023.6131,4043.7395,8678927800,184468327005.7,-0.497718,1.2679
2022-09-05,sh.000300,4010.4052,4016.9986,3982.7395,4015.4264,4023.6131,9376710900,201118696559.4,-0.203466,0.8515
2022-09-06,sh.000300,4024.4726,4054.004,4009.5826,4052.2802,4015.4264,11350626500,235921838118.4,0.917805,1.1063
2022-09-07,sh.000300,4032.7231,4067.5437,4028.374,4054.983,4052.2802,10767805900,215147152182.0,0.066698,0.9666
2022-09-08,sh.000300,4059.1689,4067.758,4036.0226,4037.6839,4054.983,10088604900,186889047980.8,-0.426613,0.7826
2022-09-09,sh.000300,4050.5853,4099.0081,4042.2498,4093.7874,4037.6839,11842711400,221442547204.1,1.389497,1.4057
2022-09-13,sh.000300,4112.0123,4128.1113,4097.1408,4111.1145,4093.7874,11178973700,218521062135.8,0.423254,0.7565
2022-09-14,sh.000300,4058.0441,4089.0583,4047.9187,4065.359,4111.1145,9079368100,185484965110.5,-1.112971,1.0007
2022-09-15,sh.000300,4078.6495,4088.8078,3998.8564,4027.1186,4065.359,12395119600,254367492776.0,-0.94064,2.2126
2022-09-16,sh.000300,4013.5829,4019.4104,3932.6826,3932.6826,4027.1186,13719365500,241251840050.3,-2.345002,2.1536
2022-09-19,sh.000300,3928.4239,3953.6494,3910.3106,3928.0001,3932.6826,9771957500,183574440581.8,-0.119066,1.102
2022-09-20,sh.000300,3945.6467,3957.5538,3921.6884,3932.8361,3928.0001,8482413400,179248153537.9,0.123116,0.9131
2022-09-21,sh.000300,3921.3177,3924.3914,3884.2268,3903.7348,3932.8361,8645839100,168939074342.6,-0.739957,1.0213
2022-09-22,sh.000300,3875.1771,3900.2736,3860.2308,3869.344,3903.7348,8094691900,161134102784.4,-0.880972,1.0258
2022-09-23,sh.000300,3865.1049,3888.3958,3829.6913,3856.0212,3869.344,9434246200,172904807364.4,-0.344317,1.5172
2022-09-26,sh.000300,3829.5958,3893.3186,3827.9498,3836.6773,3856.0212,10452603100,192906200253.8,-0.501654,1.6952
2022-09-27,sh.000300,3844.0692,3893.0283,3827.9265,3892.295,3836.6773,8886016000,185955247353.4,1.449632,1.6968
2022-09-28,sh.000300,3879.4398,3879.4398,3828.0545,3828.7098,3892.295,8659221300,172438042788.2,-1.633617,1.3202
2022-09-29,sh.000300,3864.316,3873.1823,3808.6496,3827.1434,3828.7098,8565414200,171635940007.5,-0.040912,1.6855
2022-09-30,sh.000300,3833.3504,3848.6018,3801.2798,3804.8853,3827.1434,7855996600,158692748773.3,-0.581585,1.2365
2022-10-10,sh.000300,3806.5596,3807.4574,3715.7142,3720.9365,3804.8853,10264759500,194635904094.3,-2.206342,2.4112
2022-10-11,sh.000300,3732.0191,3739.8084,3706.0629,3727.6867,3720.9365,8394462500,166800394853.2,0.181411,0.9069
2022-10-12,sh.000300,3722.8659,3784.3064,3661.5255,3784.3064,3727.6867,10808931900,210931362291.5,1.518896,3.2938
2022-10-13,sh.000300,3756.4176,3783.596,3749.6393,3752.6729,3784.3064,9901891500,198368891548.5,-0.835913,0.8973
2022-10-14,sh.000300,3783.316,3863.2265,3780.8415,3842.4698,3752.6729,11624229300,256551271975.0,2.392878,2.1954
2022-10-17,sh.000300,3822.2428,3849.6207,3809.1196,3846.4119,3842.4698,10419201900,220488874406.8,0.102593,1.054
2022-10-18,sh.000300,3865.8258,3870.2155,3831.1723,3838.2667,3846.4119,8834690700,186556295765.5,-0.211761,1.0151
2022-10-19,sh.000300,3827.4658,3840.487,3776.5335,3776.5335,3838.2667,8157484400,186736408229.7,-1.608361,1.6662
2022-10-20,sh.000300,3746.5793,3804.2468,3726.7925,3754.9269,3776.5335,9029089500,203781618922.2,-0.572128,2.0509
2022-10-21,sh.000300,3753.8903,3768.6895,3724.69,3742.8929,3754.9269,9875003800,180686357677.0,-0.320486,1.1718
2022-10-24,sh.000300,3727.915,3762.158,3619.9876,3633.3733,3742.8929,13005686400,259450743134.0,-2.926068,3.7984
2022-10-25,sh.000300,3621.9356,3670.7327,3594.7011,3627.4542,3633.3733,11095388200,219302759596.7,-0.162909,2.0926
2022-10-26,sh.000300,3633.3107,3700.8797,3633.3107,3656.9027,3627.4542,12130154800,242453810571.9,0.811823,1.8627
2022-10-27,sh.000300,3667.6645,3685.0837,3631.0639,3631.1448,3656.9027,11799867500,257473315676.0,-0.704364,1.4772
2022-10-28,sh.000300,3605.1598,3618.864,3533.4993,3541.3295,3631.1448,11877216200,245816451977.6,-2.473471,2.3509
2022-10-31,sh.000300,3504.507,3553.3871,3495.9509,3508.7034,3541.3295,13846565500,256574822102.2,-0.921295,1.6219
2022-11-01,sh.000300,3519.8174,3634.1732,3517.6209,3634.1732,3508.7034,14928669800,295089928407.3,3.575959,3.3218
2022-11-02,sh.000300,3620.3693,3703.465,3610.8029,3677.8051,3634.1732,14159291900,291648245712.0,1.2006,2.5497
2022-11-03,sh.000300,3645.0604,3670.1574,3628.4987,3647.8966,3677.8051,11056603500,215379297964.4,-0.813216,1.1327
2022-11-04,sh.000300,3646.7709,3782.8823,3646.7709,3767.1746,3647.8966,14973494900,311145477555.0,3.269775,3.7312
2022-11-07,sh.000300,3754.5227,3792.7942,3746.3715,3775.2971,3767.1746,12982637100,251195699936.5,0.215613,1.2323
2022-11-08,sh.000300,3773.6612,3779.1156,3723.3415,3749.3251,3775.2971,9901645100,193351324896.7,-0.687946,1.4773
2022-11-09,sh.000300,3750.7821,3760.4068,3711.268,3714.2704,3749.3251,8943452500,172029529943.6,-0.93496,1.3106
2022-11-10,sh.000300,3685.8274,3701.5306,3665.0585,3685.6885,3714.2704,10350930200,183155308702.9,-0.769516,0.9819
2022-11-11,sh.000300,3787.7568,3828.9004,3747.0902,3788.4387,3685.6885,18968558600,344471326267.1,2.787816,2.2197
2022-11-14,sh.000300,3818.1447,3848.4116,3781.7778,3794.0171,3788.4387,16966504800,315536856084.6,0.147248,1.7589
2022-11-15,sh.000300,3788.926,3871.6424,3775.4988,3865.9726,3794.0171,15151565000,296268142768.9,1.896552,2.5341
2022-11-16,sh.000300,3860.811,3877.6781,3829.3126,3834.3899,3865.9726,12061096400,235844588244.6,-0.816941,1.2511
2022-11-17,sh.000300,3821.2709,3821.7419,3776.5739,3818.664,3834.3899,10594063200,219540811334.9,-0.410128,1.178
2022-11-18,sh.000300,3823.8207,3840.3018,3801.5686,3801.5686,3818.664,11507877700,224276131007.5,-0.44768,1.0143
2022-11-21,sh.000300,3769.627,3769.8731,3733.9954,3769.1269,3801.5686,9586696600,188230373665.4,-0.853377,0.9438
2022-11-22,sh.000300,3766.0817,3809.8582,3751.0448,3769.5727,3769.1269,14448633400,203490828432.2,0.011828,1.5604
2022-11-23,sh.000300,3760.2157,3791.1782,3753.2136,3773.5287,3769.5727,14452791100,201070601177.9,0.104946,1.0071
2022-11-24,sh.000300,3791.5399,3804.8987,3751.3818,3756.8082,3773.5287,10107344700,160698921546.2,-0.4431,1.4182
2022-11-25,sh.000300,3751.2822,3790.566,3743.4138,3775.7764,3756.8082,14292971100,191711040706.5,0.504902,1.2551
2022-11-28,sh.000300,3701.902,3736.0813,3672.1306,3733.2424,3775.7764,12782574800,196305561705.9,-1.126497,1.6937
2022-11-29,sh.000300,3766.5702,3854.7742,3766.5702,3848.4224,3733.2424,17870139200,289062336430.7,3.085254,2.3627
